,Data,Mes,Categoria,Sub_Categoria,Tipo_Categoria,Tipo_Custo,ID_Produto,Qtde_Vendida,PV_venda,Faturamento,Valor_Total,Estoque,Total_Estoque,CMV,Total_CMV,CSLL,Total_CSLL,PIS,Total_PIS,COFINS,Total_COFINS,ICMS,Total_ICMS,ISS,Total_ISS,Total_IRPJ,Total_IRPJ_Ad,Água,Energia,Internet,Aluguel,Telefone,Salários,Encargos,Vendas,Lucro_Bruto,Lucro_Operacional,Lucro_Líquido
118,2021-02-14,Fev,DRE,Impostos,CSLL,Custo Variável,275.0,1.0,0.0,0.0,33.04,0.0,0.0,0.0,0.0,33.04,33.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2021-02-14,Fev,DRE,Imp Vendas,COFINS,Custo Variável,275.0,1.0,0.0,0.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2021-02-14,Fev,DRE,Estoque,Estoque,Custo Variável,275.0,0.0,0.0,0.0,293.68,4.0,293.68,73.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3591,2021-02-14,Fev,DRE,Impostos,CSLL,Custo Variável,148.0,4.0,0.0,0.0,180.47,0.0,0.0,0.0,0.0,45.12,180.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2193,2021-02-15,Fev,DRE,Imp Vendas,ICMS,Custo Variável,203.0,2.0,0.0,0.0,91.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.97,91.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2193,2021-02-15,Fev,DRE,Imp Vendas,PIS,Custo Variável,203.0,2.0,0.0,0.0,8.43,0.0,0.0,0.0,0.0,0.0,0.0,4.21,8.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2193,2021-02-15,Fev,DRE,Imp Vendas,ISS,Custo Variável,203.0,2.0,0.0,0.0,25.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.77,25.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2193,2021-02-15,Fev,DRE,Receita,Faturamento,Vendas,203.0,2.0,255.37,510.74,510.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2193,2021-02-15,Fev,DRE,Impostos,CSLL,Custo Variável,203.0,2.0,0.0,0.0,45.97,0.0,0.0,0.0,0.0,22.98,45.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2193,2021-02-15,Fev,DRE,Estoque,Estoque,Custo Variável,203.0,0.0,0.0,0.0,153.22,4.0,153.22,38.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2193,2021-02-15,Fev,DRE,CMV,CMV,Custo Variável,203.0,2.0,0.0,0.0,76.61,0.0,0.0,38.31,76.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2193,2021-02-15,Fev,DRE,Imp Vendas,COFINS,Custo Variável,203.0,2.0,0.0,0.0,38.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.41,38.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742,2021-02-18,Fev,DRE,Receita,Faturamento,Vendas,230.0,2.0,535.54,1071.08,1071.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742,2021-02-18,Fev,DRE,Imp Vendas,COFINS,Custo Variável,230.0,2.0,0.0,0.0,81.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7,81.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742,2021-02-18,Fev,DRE,Imp Vendas,ICMS,Custo Variável,230.0,2.0,0.0,0.0,192.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.4,192.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742,2021-02-18,Fev,DRE,CMV,CMV,Custo Variável,230.0,2.0,0.0,0.0,160.66,0.0,0.0,80.33,160.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742,2021-02-18,Fev,DRE,Imp Vendas,ISS,Custo Variável,230.0,2.0,0.0,0.0,53.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.78,53.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742,2021-02-18,Fev,DRE,Imp Vendas,PIS,Custo Variável,230.0,2.0,0.0,0.0,17.67,0.0,0.0,0.0,0.0,0.0,0.0,8.84,17.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742,2021-02-18,Fev,DRE,Estoque,Estoque,Custo Variável,230.0,0.0,0.0,0.0,80.33,1.0,80.33,80.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742,2021-02-18,Fev,DRE,Impostos,CSLL,Custo Variável,230.0,2.0,0.0,0.0,96.4,0.0,0.0,0.0,0.0,48.2,96.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2887,2021-02-23,Fev,DRE,Estoque,Estoque,Custo Variável,170.0,0.0,0.0,0.0,48.94,1.0,48.94,48.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2887,2021-02-23,Fev,DRE,Imp Vendas,ISS,Custo Variável,170.0,4.0,0.0,0.0,65.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.31,65.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2887,2021-02-23,Fev,DRE,Imp Vendas,ICMS,Custo Variável,170.0,4.0,0.0,0.0,234.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.72,234.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2887,2021-02-23,Fev,DRE,Imp Vendas,PIS,Custo Variável,170.0,4.0,0.0,0.0,21.53,0.0,0.0,0.0,0.0,0.0,0.0,5.38,21.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2887,2021-02-23,Fev,DRE,Receita,Faturamento,Vendas,170.0,4.0,326.24,1304.96,1304.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2887,2021-02-23,Fev,DRE,CMV,CMV,Custo Variável,170.0,4.0,0.0,0.0,195.74,0.0,0.0,48.94,195.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2887,2021-02-23,Fev,DRE,Imp Vendas,COFINS,Custo Variável,170.0,4.0,0.0,0.0,99.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.79,99.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2887,2021-02-23,Fev,DRE,Impostos,CSLL,Custo Variável,170.0,4.0,0.0,0.0,117.45,0.0,0.0,0.0,0.0,29.36,117.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,2021-02-24,Fev,DRE,CMV,CMV,Custo Variável,192.0,1.0,0.0,0.0,139.6,0.0,0.0,139.6,139.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,2021-02-24,Fev,DRE,Imp Vendas,PIS,Custo Variável,192.0,1.0,0.0,0.0,15.36,0.0,0.0,0.0,0.0,0.0,0.0,15.36,15.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,2021-02-24,Fev,DRE,Impostos,CSLL,Custo Variável,192.0,1.0,0.0,0.0,83.76,0.0,0.0,0.0,0.0,83.76,83.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,2021-02-24,Fev,DRE,Imp Vendas,ICMS,Custo Variável,192.0,1.0,0.0,0.0,167.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.52,167.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,2021-02-24,Fev,DRE,Estoque,Estoque,Custo Variável,192.0,0.0,0.0,0.0,977.19,7.0,977.19,139.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,2021-02-24,Fev,DRE,Imp Vendas,COFINS,Custo Variável,192.0,1.0,0.0,0.0,70.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.73,70.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,2021-02-24,Fev,DRE,Imp Vendas,ISS,Custo Variável,192.0,1.0,0.0,0.0,46.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.53,46.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,2021-02-24,Fev,DRE,Receita,Faturamento,Vendas,192.0,1.0,930.66,930.66,930.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2925,2021-02-26,Fev,DRE,Impostos,CSLL,Custo Variável,251.0,5.0,0.0,0.0,100.1,0.0,0.0,0.0,0.0,20.02,100.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2925,2021-02-26,Fev,DRE,Imp Vendas,PIS,Custo Variável,251.0,5.0,0.0,0.0,18.35,0.0,0.0,0.0,0.0,0.0,0.0,3.67,18.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2925,2021-02-26,Fev,DRE,CMV,CMV,Custo Variável,251.0,5.0,0.0,0.0,166.83,0.0,0.0,33.37,166.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2925,2021-02-26,Fev,DRE,Imp Vendas,ICMS,Custo Variável,251.0,5.0,0.0,0.0,200.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.04,200.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2925,2021-02-26,Fev,DRE,Imp Vendas,ISS,Custo Variável,251.0,5.0,0.0,0.0,55.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.12,55.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2925,2021-02-26,Fev,DRE,Receita,Faturamento,Vendas,251.0,5.0,222.45,1112.23,1112.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2925,2021-02-26,Fev,DRE,Estoque,Estoque,Custo Variável,251.0,0.0,0.0,0.0,100.1,3.0,100.1,33.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2925,2021-02-26,Fev,DRE,Imp Vendas,COFINS,Custo Variável,251.0,5.0,0.0,0.0,84.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.91,84.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2714,2021-02-28,Fev,DRE,Imp Vendas,ISS,Custo Variável,259.0,3.0,0.0,0.0,126.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.33,126.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2714,2021-02-28,Fev,DRE,Imp Vendas,ICMS,Custo Variável,259.0,3.0,0.0,0.0,457.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.38,457.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2714,2021-02-28,Fev,DRE,Estoque,Estoque,Custo Variável,259.0,0.0,0.0,0.0,507.92,3.0,507.92,169.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2714,2021-02-28,Fev,DRE,Imp Vendas,PIS,Custo Variável,259.0,3.0,0.0,0.0,41.9,0.0,0.0,0.0,0.0,0.0,0.0,13.97,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2714,2021-02-28,Fev,DRE,Receita,Faturamento,Vendas,259.0,3.0,846.54,2539.61,2539.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2714,2021-02-28,Fev,DRE,Impostos,CSLL,Custo Variável,259.0,3.0,0.0,0.0,228.56,0.0,0.0,0.0,0.0,76.19,228.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2714,2021-02-28,Fev,DRE,CMV,CMV,Custo Variável,259.0,3.0,0.0,0.0,507.92,0.0,0.0,169.31,507.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2714,2021-02-28,Fev,DRE,Imp Vendas,COFINS,Custo Variável,259.0,3.0,0.0,0.0,193.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.34,193.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2856,2021-03-02,Mar,DRE,Impostos,CSLL,Custo Variável,241.0,4.0,0.0,0.0,92.58,0.0,0.0,0.0,0.0,23.15,92.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2856,2021-03-02,Mar,DRE,Imp Vendas,ICMS,Custo Variável,241.0,4.0,0.0,0.0,185.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.29,185.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2353,2021-03-02,Mar,DRE,Estoque,Estoque,Custo Variável,149.0,0.0,0.0,0.0,209.52,2.0,209.52,104.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2353,2021-03-02,Mar,DRE,Receita,Faturamento,Vendas,149.0,3.0,419.05,1257.14,1257.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2353,2021-03-02,Mar,DRE,CMV,CMV,Custo Variável,149.0,3.0,0.0,0.0,314.29,0.0,0.0,104.76,314.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2353,2021-03-02,Mar,DRE,Imp Vendas,ISS,Custo Variável,149.0,3.0,0.0,0.0,62.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.95,62.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2353,2021-03-02,Mar,DRE,Impostos,CSLL,Custo Variável,149.0,3.0,0.0,0.0,113.14,0.0,0.0,0.0,0.0,37.71,113.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2353,2021-03-02,Mar,DRE,Imp Vendas,COFINS,Custo Variável,149.0,3.0,0.0,0.0,95.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.85,95.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2856,2021-03-02,Mar,DRE,Imp Vendas,PIS,Custo Variável,241.0,4.0,0.0,0.0,16.97,0.0,0.0,0.0,0.0,0.0,0.0,4.24,16.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2353,2021-03-02,Mar,DRE,Imp Vendas,ICMS,Custo Variável,149.0,3.0,0.0,0.0,226.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.43,226.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2856,2021-03-02,Mar,DRE,Estoque,Estoque,Custo Variável,241.0,0.0,0.0,0.0,77.15,2.0,77.15,38.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2353,2021-03-02,Mar,DRE,Imp Vendas,PIS,Custo Variável,149.0,3.0,0.0,0.0,20.74,0.0,0.0,0.0,0.0,0.0,0.0,6.91,20.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2856,2021-03-02,Mar,DRE,Receita,Faturamento,Vendas,241.0,4.0,257.18,1028.72,1028.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2856,2021-03-02,Mar,DRE,CMV,CMV,Custo Variável,241.0,4.0,0.0,0.0,154.31,0.0,0.0,38.58,154.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2856,2021-03-02,Mar,DRE,Imp Vendas,ISS,Custo Variável,241.0,4.0,0.0,0.0,51.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.86,51.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2856,2021-03-02,Mar,DRE,Imp Vendas,COFINS,Custo Variável,241.0,4.0,0.0,0.0,78.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.55,78.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2882,2021-03-07,Mar,DRE,Receita,Faturamento,Vendas,196.0,5.0,194.76,973.79,973.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2882,2021-03-07,Mar,DRE,Imp Vendas,COFINS,Custo Variável,196.0,5.0,0.0,0.0,74.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,74.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2882,2021-03-07,Mar,DRE,CMV,CMV,Custo Variável,196.0,5.0,0.0,0.0,146.07,0.0,0.0,29.21,146.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2882,2021-03-07,Mar,DRE,Imp Vendas,ISS,Custo Variável,196.0,5.0,0.0,0.0,48.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.74,48.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2882,2021-03-07,Mar,DRE,Imp Vendas,PIS,Custo Variável,196.0,5.0,0.0,0.0,16.07,0.0,0.0,0.0,0.0,0.0,0.0,3.21,16.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2882,2021-03-07,Mar,DRE,Imp Vendas,ICMS,Custo Variável,196.0,5.0,0.0,0.0,175.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.06,175.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2882,2021-03-07,Mar,DRE,Impostos,CSLL,Custo Variável,196.0,5.0,0.0,0.0,87.64,0.0,0.0,0.0,0.0,17.53,87.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2882,2021-03-07,Mar,DRE,Estoque,Estoque,Custo Variável,196.0,0.0,0.0,0.0,87.64,3.0,87.64,29.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,2021-03-08,Mar,DRE,Receita,Faturamento,Vendas,159.0,2.0,267.61,535.22,535.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,2021-03-08,Mar,DRE,Estoque,Estoque,Custo Variável,159.0,0.0,0.0,0.0,334.52,5.0,334.52,66.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3870,2021-03-08,Mar,DRE,Impostos,CSLL,Custo Variável,183.0,5.0,0.0,0.0,468.49,0.0,0.0,0.0,0.0,93.7,468.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,2021-03-08,Mar,DRE,CMV,CMV,Custo Variável,159.0,2.0,0.0,0.0,133.81,0.0,0.0,66.9,133.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3870,2021-03-08,Mar,DRE,CMV,CMV,Custo Variável,183.0,5.0,0.0,0.0,780.82,0.0,0.0,156.16,780.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,2021-03-08,Mar,DRE,Imp Vendas,PIS,Custo Variável,159.0,2.0,0.0,0.0,8.83,0.0,0.0,0.0,0.0,0.0,0.0,4.42,8.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3870,2021-03-08,Mar,DRE,Imp Vendas,ICMS,Custo Variável,183.0,5.0,0.0,0.0,936.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.4,936.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3870,2021-03-08,Mar,DRE,Imp Vendas,COFINS,Custo Variável,183.0,5.0,0.0,0.0,395.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.12,395.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
